"policy_id","policy_effective_year","month","underwriter","premium","coverage","irpm_value","loss_ratio","sales_manager","state","loss_ratio_category","irpm_status","action"
7276,"2014","Oct","Franca",29902,"building",1.84,54,"Dedu","KY","loss ratio>40%","has irpm","no action"
1322,"2011","Nov","Emefa",40411,"products",1.06,76,"Odeneho","NC","loss ratio>40%","has irpm","add debit"
6565,"2015","Mar","Kwabena",34944,"contents",0.96,74,"Ayikple","KY","loss ratio>40%","has irpm","no action"
655,"2013","May","Kwasi",18910,"products",0.89,94,"Odeneho","IL","loss ratio>40%","has irpm","no action"
5492,"2013","Aug","Ama",6527,"home",0.81,41,"Odeneho","MD","loss ratio>40%","has irpm","no action"
2275,"2011","Apr","Bella",13559,"building",1.27,95,"Dedu","SC","loss ratio>40%","has irpm","add debit"
2018,"2013","Oct","Dan",19261,"products",1.17,50,"Odeneho","VA","loss ratio>40%","has irpm","no action"
7029,"2012","May","Franca",39675,"auto",1.13,85,"Dedu","TX","loss ratio>40%","has irpm","add debit"
3316,"2010","Jul","Kwabena",10176,"home",1.16,8,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
4528,"2010","Nov","Abena",35623,"auto",0.8,21,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
917,"2010","Mar","Mina",47483,"home",1.82,95,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
6290,"2012","Jun","Ama",2435,"contents",0.65,37,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
8010,"2014","Jan","Emefa",12015,"contents",0.52,48,"Odeneho","MN","loss ratio>40%","has irpm","no action"
3378,"2010","Apr","Janice",28671,"building",1.88,16,"Dedu","KY","loss ratio < 40%","has irpm","add credit"
4646,"2014","Mar","Kwabena",25206,"auto",0.68,1,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
4421,"2012","Mar","Aseda",37636,"contents",0.94,98,"Dedu","MD","loss ratio>40%","has irpm","no action"
6524,"2015","Feb","David",12453,"products",1.73,0,"Dedu","TX","loss ratio < 40%","has irpm","add credit"
5643,"2011","Feb","Alex",20278,"products",1.62,71,"Odeneho","MD","loss ratio>40%","has irpm","add debit"
3437,"2010","Aug","Priscilla",42391,"auto",1.14,23,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
1936,"2015","Dec","Priscilla",26848,"auto",0.94,87,"Ayikple","VA","loss ratio>40%","has irpm","no action"
1844,"2010","Mar","Ama",48971,"auto",0.91,95,"Odeneho","NY","loss ratio>40%","has irpm","no action"
7744,"2014","Dec","Emefa",10651,"auto",1.83,70,"Dedu","WI","loss ratio>40%","has irpm","add debit"
1056,"2012","Oct","Emefa",49051,"auto",0.79,47,"Odeneho","VA","loss ratio>40%","has irpm","no action"
2197,"2013","Jul","Abbie",21070,"auto",1.57,87,"Odeneho","GA","loss ratio>40%","has irpm","add debit"
2947,"2012","Feb","Adjoa",32544,"building",1.97,95,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
750,"2012","Jan","Kwasi",21102,"auto",0.82,30,"Dedu","NC","loss ratio < 40%","has irpm","add credit"
7594,"2012","Jan","Aseda",24525,"building",1.35,6,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
8136,"2012","Aug","Dan",27704,"auto",1.66,91,"Dedu","SC","loss ratio>40%","has irpm","add debit"
9340,"2011","Feb","Emefa",21818,"contents",1.99,93,"Ayikple","WI","loss ratio>40%","has irpm","add debit"
8209,"2015","May","Ama",44158,"building",1.37,58,"Ayikple","KY","loss ratio>40%","has irpm","no action"
7361,"2013","May","Ekow",45655,"contents",0.79,99,"Dedu","IL","loss ratio>40%","has irpm","no action"
2660,"2014","Feb","Alex",39073,"contents",1.4,28,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
2060,"2013","Mar","Ekow",8114,"home",1.82,67,"Odeneho","PA","loss ratio>40%","has irpm","no action"
1268,"2011","Sep","Bella",3550,"home",1.29,86,"Ayikple","NC","loss ratio>40%","has irpm","add debit"
7099,"2010","Aug","Abbie",12777,"contents",0.56,6,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
3956,"2010","Aug","Dan",35961,"contents",1.37,53,"Odeneho","WI","loss ratio>40%","has irpm","no action"
3014,"2015","Dec","Abbie",9737,"auto",0.59,26,"Ayikple","TX","loss ratio < 40%","has irpm","add credit"
5192,"2011","Jan","Mina",24641,"auto",0.94,70,"Dedu","MD","loss ratio>40%","has irpm","no action"
425,"2010","May","David",35251,"products",0.91,57,"Ayikple","IL","loss ratio>40%","has irpm","no action"
8788,"2015","Jan","Kwabena",37026,"auto",1.22,56,"Dedu","NC","loss ratio>40%","has irpm","no action"
7324,"2011","Jul","Kwasi",44074,"building",1.72,9,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
2632,"2012","Jul","Kwabena",5582,"contents",1.46,93,"Dedu","NJ","loss ratio>40%","has irpm","add debit"
4777,"2013","Jan","Ekow",25235,"building",0.63,93,"Odeneho","KY","loss ratio>40%","has irpm","no action"
4327,"2010","Nov","Bella",35055,"contents",1.83,4,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
362,"2014","Dec","Ama",41052,"contents",1.87,51,"Ayikple","KY","loss ratio>40%","has irpm","no action"
2820,"2012","Jan","Ekow",36398,"contents",1.53,18,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
83,"2013","Feb","David",47589,"products",1.92,19,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
3947,"2015","Dec","Bella",10327,"home",0.75,66,"Ayikple","IL","loss ratio>40%","has irpm","no action"
5770,"2010","Sep","Aseda",16596,"products",1.33,21,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
3324,"2014","Sep","Franca",34436,"home",1.94,5,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
10167,"2012","Nov","Adjoa",39169,"contents",0.92,63,"Ayikple","MN","loss ratio>40%","has irpm","no action"
6956,"2011","Nov","Adjoa",42622,"building",1.39,66,"Ayikple","WI","loss ratio>40%","has irpm","no action"
7822,"2014","May","Aseda",13861,"auto",0.58,71,"Ayikple","TN","loss ratio>40%","has irpm","no action"
8958,"2014","Oct","Kwasi",36108,"contents",1.67,23,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
6069,"2010","Jun","Ekow",6950,"building",0.56,57,"Odeneho","TX","loss ratio>40%","has irpm","no action"
5945,"2012","Jan","Priscilla",16234,"contents",1.72,59,"Ayikple","MD","loss ratio>40%","has irpm","no action"
5766,"2013","May","Kwasi",3308,"auto",0.66,46,"Odeneho","SC","loss ratio>40%","has irpm","no action"
2991,"2015","Dec","Ekow",49155,"building",0.81,28,"Odeneho","VA","loss ratio < 40%","has irpm","add credit"
6946,"2014","Nov","Emefa",29664,"auto",0.89,4,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
6462,"2012","Jun","Adjoa",23911,"auto",1.38,92,"Dedu","MD","loss ratio>40%","has irpm","add debit"
4210,"2010","Nov","Emefa",1828,"auto",1.39,24,"Dedu","SC","loss ratio < 40%","has irpm","add credit"
4980,"2013","Sep","Adjoa",11863,"contents",1.28,19,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
7400,"2012","Jul","Kwasi",47971,"products",1.89,99,"Ayikple","KY","loss ratio>40%","has irpm","add debit"
3082,"2013","Mar","Dan",11675,"home",1.28,30,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
8455,"2013","Oct","Alex",7384,"products",1.27,63,"Odeneho","GA","loss ratio>40%","has irpm","no action"
9204,"2013","Feb","Ekow",4439,"products",1.23,94,"Ayikple","TN","loss ratio>40%","has irpm","add debit"
3476,"2011","May","Franca",30166,"auto",0.99,61,"Ayikple","NY","loss ratio>40%","has irpm","no action"
6513,"2013","Apr","Janice",43075,"contents",1.11,99,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
7287,"2010","Jun","Kwabena",30642,"products",1.15,27,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
2073,"2012","Feb","Adjoa",40310,"building",1.58,98,"Dedu","MN","loss ratio>40%","has irpm","add debit"
2608,"2013","Dec","Mina",3324,"home",0.67,55,"Odeneho","SC","loss ratio>40%","has irpm","no action"
1049,"2014","Jul","Dan",14115,"products",1.25,19,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
9744,"2015","Sep","Francis",49621,"home",1.1,20,"Odeneho","WI","loss ratio < 40%","has irpm","add credit"
8329,"2012","Jun","David",3927,"contents",1.24,53,"Ayikple","TX","loss ratio>40%","has irpm","no action"
8281,"2015","Jul","Francis",44336,"contents",1.09,85,"Dedu","VA","loss ratio>40%","has irpm","add debit"
4760,"2013","Mar","Kwabena",40162,"contents",1.44,31,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
2426,"2012","Jan","Aseda",40952,"home",1.66,74,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
6523,"2015","Jun","Abena",29640,"products",0.53,62,"Dedu","NY","loss ratio>40%","has irpm","no action"
5722,"2012","Aug","Ben",49078,"contents",0.97,46,"Dedu","IL","loss ratio>40%","has irpm","no action"
7353,"2013","Jan","Alex",27946,"building",1.37,36,"Ayikple","NC","loss ratio < 40%","has irpm","add credit"
2078,"2014","Jul","David",44410,"building",0.89,41,"Odeneho","TN","loss ratio>40%","has irpm","no action"
1970,"2013","Feb","Aseda",11411,"home",1.35,52,"Odeneho","TX","loss ratio>40%","has irpm","no action"
6790,"2010","Jan","David",16573,"products",0.53,50,"Odeneho","TX","loss ratio>40%","has irpm","no action"
3518,"2010","Nov","Ben",4121,"contents",0.82,99,"Ayikple","PA","loss ratio>40%","has irpm","no action"
3692,"2015","Mar","Abena",7029,"contents",0.84,86,"Dedu","SC","loss ratio>40%","has irpm","no action"
7683,"2014","Feb","David",47454,"home",1.36,65,"Ayikple","GA","loss ratio>40%","has irpm","no action"
8300,"2013","Nov","Francis",49752,"products",0.83,18,"Ayikple","VA","loss ratio < 40%","has irpm","add credit"
5752,"2012","Dec","Bella",28376,"home",0.73,94,"Ayikple","WI","loss ratio>40%","has irpm","no action"
4022,"2014","Jul","Aseda",18274,"building",1.64,76,"Dedu","VA","loss ratio>40%","has irpm","add debit"
4782,"2010","Aug","Aseda",49954,"products",1.88,23,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
9194,"2015","Apr","Priscilla",39738,"contents",1.43,61,"Odeneho","NY","loss ratio>40%","has irpm","no action"
665,"2013","Aug","Alex",2930,"auto",0.53,32,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
151,"2012","May","Franca",44853,"home",1.52,66,"Odeneho","PA","loss ratio>40%","has irpm","no action"
1521,"2010","Mar","Ama",19197,"home",1.3,37,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
2849,"2012","Apr","Franca",49110,"building",0.87,99,"Odeneho","MN","loss ratio>40%","has irpm","no action"
1023,"2010","Apr","Francis",3488,"home",0.56,50,"Dedu","NJ","loss ratio>40%","has irpm","no action"
9464,"2014","Jul","Adjoa",24996,"products",0.64,46,"Odeneho","SC","loss ratio>40%","has irpm","no action"
3209,"2014","Jun","Priscilla",49682,"contents",0.78,0,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
3171,"2013","Oct","Priscilla",31632,"auto",0.72,17,"Odeneho","PA","loss ratio < 40%","has irpm","add credit"
6622,"2014","Jun","Kwabena",6757,"products",1.28,98,"Ayikple","TX","loss ratio>40%","has irpm","add debit"
8982,"2015","Jun","Bella",17787,"building",1.17,73,"Odeneho","TX","loss ratio>40%","has irpm","add debit"
4599,"2012","May","Ama",29891,"home",1.32,11,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
7130,"2012","Jan","Mina",24714,"contents",1.34,85,"Dedu","GA","loss ratio>40%","has irpm","add debit"
9596,"2010","May","Ama",23023,"contents",1.16,34,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
210,"2015","Aug","Ama",45900,"auto",1.22,85,"Dedu","VA","loss ratio>40%","has irpm","add debit"
9359,"2015","Apr","Emefa",13858,"products",1.74,74,"Ayikple","MN","loss ratio>40%","has irpm","add debit"
4858,"2012","Apr","Aseda",43294,"home",1.08,45,"Dedu","FL","loss ratio>40%","has irpm","no action"
7995,"2012","Oct","Janice",9390,"products",1.16,3,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
2857,"2015","Jan","David",28664,"building",1.79,81,"Dedu","FL","loss ratio>40%","has irpm","add debit"
10392,"2015","Dec","Franca",36128,"auto",0.67,12,"Ayikple","NJ","loss ratio < 40%","has irpm","add credit"
3936,"2012","Nov","Ben",38706,"products",0.76,57,"Dedu","NJ","loss ratio>40%","has irpm","no action"
9255,"2012","Nov","Adjoa",17340,"home",0.57,51,"Ayikple","TN","loss ratio>40%","has irpm","no action"
5534,"2011","May","Mina",37336,"products",0.97,23,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
7856,"2012","Sep","Kwasi",23863,"contents",1.63,68,"Ayikple","NC","loss ratio>40%","has irpm","no action"
6173,"2010","Nov","Priscilla",12123,"auto",0.91,10,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
4611,"2011","Aug","Aseda",10458,"auto",1.88,69,"Dedu","PA","loss ratio>40%","has irpm","no action"
2691,"2015","May","Abbie",42282,"building",1.49,47,"Odeneho","SC","loss ratio>40%","has irpm","no action"
8720,"2010","Nov","Franca",37547,"contents",1.22,24,"Dedu","TN","loss ratio < 40%","has irpm","add credit"
8476,"2011","Apr","Adjoa",38711,"auto",0.77,91,"Odeneho","NY","loss ratio>40%","has irpm","no action"
7647,"2013","Nov","Kwasi",23107,"building",1.97,29,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
6589,"2013","Sep","Janice",8541,"auto",1.83,13,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
9024,"2013","Nov","Franca",29001,"auto",1.52,84,"Dedu","IL","loss ratio>40%","has irpm","add debit"
3377,"2012","Jan","Bella",20974,"products",1.64,54,"Ayikple","FL","loss ratio>40%","has irpm","no action"
1859,"2011","Feb","Francis",7706,"auto",0.9,93,"Dedu","PA","loss ratio>40%","has irpm","no action"
9466,"2015","Jan","Dan",44724,"products",1.52,94,"Dedu","PA","loss ratio>40%","has irpm","add debit"
4762,"2012","Oct","Abbie",13082,"auto",1.2,71,"Ayikple","MN","loss ratio>40%","has irpm","add debit"
1684,"2014","Sep","Abbie",7820,"home",1.71,78,"Ayikple","FL","loss ratio>40%","has irpm","add debit"
3440,"2011","Jul","Ama",10111,"home",1.94,19,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
8330,"2014","Sep","Ekow",37539,"building",1.88,48,"Ayikple","FL","loss ratio>40%","has irpm","no action"
1787,"2014","Oct","Ama",39768,"home",0.97,67,"Odeneho","IL","loss ratio>40%","has irpm","no action"
9108,"2012","May","David",44613,"contents",1.37,67,"Ayikple","PA","loss ratio>40%","has irpm","no action"
6937,"2013","Nov","Adjoa",6570,"auto",1.75,8,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
2703,"2010","Oct","Mina",49798,"building",1.7,56,"Dedu","NJ","loss ratio>40%","has irpm","no action"
7543,"2015","Aug","Alex",24704,"products",1.63,11,"Ayikple","TN","loss ratio < 40%","has irpm","add credit"
6341,"2013","Aug","Bella",2803,"home",1.08,12,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
3515,"2013","Jul","Alex",23135,"auto",1.37,47,"Dedu","MD","loss ratio>40%","has irpm","no action"
4548,"2012","Apr","David",47108,"building",0.82,57,"Odeneho","MD","loss ratio>40%","has irpm","no action"
8900,"2014","Jul","Ekow",13439,"contents",1.62,47,"Odeneho","VA","loss ratio>40%","has irpm","no action"
5480,"2010","Mar","Ekow",9083,"home",1.97,60,"Dedu","MD","loss ratio>40%","has irpm","no action"
1768,"2014","Mar","Ama",37299,"products",1.48,16,"Odeneho","NJ","loss ratio < 40%","has irpm","add credit"
5121,"2015","Nov","Kwabena",31946,"building",0.53,55,"Ayikple","SC","loss ratio>40%","has irpm","no action"
703,"2012","Mar","Alex",43865,"contents",1.32,85,"Odeneho","MN","loss ratio>40%","has irpm","add debit"
2684,"2011","Jul","Mina",32555,"auto",0.94,95,"Odeneho","NJ","loss ratio>40%","has irpm","no action"
9907,"2012","Nov","Ekow",34407,"contents",0.87,51,"Ayikple","NC","loss ratio>40%","has irpm","no action"
1660,"2014","Sep","David",3645,"products",1.11,2,"Dedu","GA","loss ratio < 40%","has irpm","add credit"
10264,"2015","Nov","Dan",17901,"contents",1.1,80,"Dedu","TN","loss ratio>40%","has irpm","add debit"
1579,"2013","Oct","Adjoa",46142,"building",1.24,59,"Dedu","TX","loss ratio>40%","has irpm","no action"
2113,"2010","Dec","Dan",18577,"products",1.14,15,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
8003,"2015","Jun","Dan",10572,"contents",0.72,66,"Dedu","WI","loss ratio>40%","has irpm","no action"
977,"2011","Jan","Ekow",2732,"contents",1.45,14,"Odeneho","FL","loss ratio < 40%","has irpm","add credit"
5363,"2015","Feb","Mina",45617,"products",1.64,34,"Dedu","IL","loss ratio < 40%","has irpm","add credit"
1607,"2013","Mar","Emefa",3426,"contents",0.95,64,"Odeneho","VA","loss ratio>40%","has irpm","no action"
4562,"2012","Dec","Adjoa",24534,"contents",1.06,37,"Odeneho","MD","loss ratio < 40%","has irpm","add credit"
6424,"2014","Aug","Adjoa",44747,"building",0.52,95,"Odeneho","NC","loss ratio>40%","has irpm","no action"
2342,"2013","Aug","Mina",47643,"building",1.08,85,"Ayikple","TX","loss ratio>40%","has irpm","add debit"
694,"2012","Aug","Kwabena",41939,"home",2,91,"Odeneho","NY","loss ratio>40%","has irpm","add debit"
3473,"2012","Oct","Janice",3641,"auto",1.46,48,"Odeneho","GA","loss ratio>40%","has irpm","no action"
9227,"2013","Mar","Abbie",20095,"home",1.52,27,"Ayikple","IL","loss ratio < 40%","has irpm","add credit"
10280,"2013","Jul","Ama",20380,"building",0.61,33,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
9866,"2015","Sep","Mina",20661,"contents",0.99,26,"Dedu","TX","loss ratio < 40%","has irpm","add credit"
9538,"2011","Dec","Alex",7322,"building",0.89,87,"Ayikple","KY","loss ratio>40%","has irpm","no action"
422,"2010","Sep","Dan",47637,"building",1.63,11,"Dedu","TX","loss ratio < 40%","has irpm","add credit"
7213,"2013","Mar","Abbie",11981,"building",1.54,79,"Ayikple","NJ","loss ratio>40%","has irpm","add debit"
8236,"2015","Apr","Kwasi",14005,"building",1.04,38,"Odeneho","NY","loss ratio < 40%","has irpm","add credit"
3442,"2012","Jan","Ben",2716,"building",0.58,34,"Ayikple","PA","loss ratio < 40%","has irpm","add credit"
1364,"2012","Apr","Janice",19399,"contents",0.76,14,"Odeneho","TN","loss ratio < 40%","has irpm","add credit"
8190,"2012","Feb","Ama",1997,"auto",0.98,25,"Odeneho","TX","loss ratio < 40%","has irpm","add credit"
6020,"2010","Nov","Francis",34383,"auto",0.51,5,"Dedu","WI","loss ratio < 40%","has irpm","add credit"
3985,"2015","Nov","Bella",4503,"building",0.88,22,"Dedu","VA","loss ratio < 40%","has irpm","add credit"
7102,"2013","Jun","Janice",5727,"building",1.91,99,"Odeneho","TN","loss ratio>40%","has irpm","add debit"
3164,"2010","Sep","Kwabena",1973,"contents",1.29,15,"Odeneho","GA","loss ratio < 40%","has irpm","add credit"
1653,"2015","Oct","Alex",4408,"products",1.51,33,"Odeneho","IL","loss ratio < 40%","has irpm","add credit"
9516,"2014","Nov","Francis",27081,"contents",1.8,51,"Dedu","TX","loss ratio>40%","has irpm","no action"
3411,"2011","Oct","Kwabena",44476,"auto",1.11,53,"Ayikple","GA","loss ratio>40%","has irpm","no action"
3457,"2013","Feb","Franca",48082,"auto",1.01,27,"Ayikple","NY","loss ratio < 40%","has irpm","add credit"
1409,"2013","Feb","Ben",10180,"auto",1.11,1,"Dedu","FL","loss ratio < 40%","has irpm","add credit"
2246,"2014","Jul","Dan",18462,"contents",0.71,34,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
5860,"2013","Jun","Ekow",18828,"auto",1.41,21,"Dedu","MD","loss ratio < 40%","has irpm","add credit"
527,"2010","Jan","Bella",29839,"products",1.31,83,"Ayikple","FL","loss ratio>40%","has irpm","add debit"
6222,"2011","May","Kwasi",43202,"auto",1.77,78,"Dedu","FL","loss ratio>40%","has irpm","add debit"
717,"2012","Jun","Bella",12291,"products",0.89,84,"Odeneho","PA","loss ratio>40%","has irpm","no action"
6314,"2015","Jul","Abena",9672,"building",0.64,34,"Ayikple","GA","loss ratio < 40%","has irpm","add credit"
8202,"2015","Jun","Aseda",8637,"products",0.8,48,"Ayikple","MD","loss ratio>40%","has irpm","no action"
5159,"2010","Apr","Kwabena",44017,"products",0.68,6,"Ayikple","SC","loss ratio < 40%","has irpm","add credit"
6394,"2012","Aug","Kwabena",30149,"products",1.32,37,"Odeneho","KY","loss ratio < 40%","has irpm","add credit"
6564,"2011","Oct","Kwasi",24762,"contents",1.71,83,"Dedu","NC","loss ratio>40%","has irpm","add debit"
